0.15	0.15	0.15	1
0.090196078	0.862745098	0.235294118	1.0
0.090196078	0.235294118	0.705882353	1.0
0.247058824	0.392156863	0.235294118	1.0
0.247058824	0.078431373	0.862745098	1.0
0.050980392	0	0.980392157	1.0
0.101960784	0.235294118	0	1.0
0.101960784	0.235294118	0.294117647	1.0
0.101960784	0.235294118	0.588235294	1.0
0.098039216	0.235294118	0.980392157	1.0
0.235294118	0.098039216	0.098039216	1.0
0.705882353	0.078431373	0.078431373	1.0
0.862745098	0.078431373	0.392156863	1.0
0.549019608	0.235294118	0.235294118	1.0
0.705882353	0.862745098	0.549019608	1.0
0.549019608	0.392156863	0.705882353	1.0
0.705882353	0.078431373	0.549019608	1.0
0.090196078	0.039215686	0.039215686	1.0
0.882352941	0.549019608	0.549019608	1.0
0.705882353	0.235294118	0.705882353	1.0
0.078431373	0.862745098	0.235294118	1.0
0.235294118	0.078431373	0.549019608	1.0
0.862745098	0.705882353	0.549019608	1.0
0.254901961	0.392156863	0.078431373	1.0
0.862745098	0.235294118	0.078431373	1.0
0.078431373	0.235294118	0.862745098	1.0
0.392156863	0.392156863	0.235294118	1.0
0.862745098	0.705882353	0.862745098	1.0
0.078431373	0.705882353	0.549019608	1.0
0.235294118	0.549019608	0.705882353	1.0
0.098039216	0.078431373	0.549019608	1.0
0.078431373	0.235294118	0.392156863	1.0
0.235294118	0.862745098	0.078431373	1.0
0.235294118	0.235294118	0.862745098	1.0
0.862745098	0.235294118	0.862745098	1.0
0.254901961	0.862745098	0.235294118	1.0
0.098039216	0.549019608	0.078431373	1.0
0.862745098	0.862745098	0.392156863	1.0
0.705882353	0.235294118	0.235294118	1.0
0.239215686	0.078431373	0.862745098	1.0
0.239215686	0.078431373	0.235294118	1.0
0.239215686	0.235294118	0.392156863	1.0
0.098039216	0.098039216	0.098039216	1.0
0.549019608	0.078431373	0.235294118	1.0
0.862745098	0.705882353	0.078431373	1.0
0.247058824	0.705882353	0.705882353	1.0
0.866666667	0.078431373	0.039215686	1.0
0.866666667	0.078431373	0.392156863	1.0
0.866666667	0.235294118	0.549019608	1.0
0.866666667	0.078431373	0.862745098	1.0
0.239215686	0.862745098	0.862745098	1.0
0.392156863	0.784313725	0.784313725	1.0
0.039215686	0.784313725	0.784313725	1.0
0.866666667	0.862745098	0.078431373	1.0
0.552941176	0.078431373	0.392156863	1.0
0.239215686	0.862745098	0.392156863	1.0
0.552941176	0.235294118	0.078431373	1.0
0.560784314	0.078431373	0.862745098	1.0
0.396078431	0.235294118	0.862745098	1.0
0.082352941	0.078431373	0.549019608	1.0
0.239215686	0.078431373	0.705882353	1.0
0.866666667	0.549019608	0.078431373	1.0
0.552941176	0.392156863	0.862745098	1.0
0.866666667	0.392156863	0.078431373	1.0
0.709803922	0.784313725	0.078431373	1.0
0.396078431	0.078431373	0.078431373	1.0
0.396078431	0.392156863	0.705882353	1.0
0.709803922	0.862745098	0.078431373	1.0
0.082352941	0.549019608	0.784313725	1.0
0.082352941	0.078431373	0.941176471	1.0
0.082352941	0.078431373	0.784313725	1.0
0.082352941	0.078431373	0.235294118	1.0
0.396078431	0.235294118	0.235294118	1.0
0.082352941	0.705882353	0.705882353	1.0
0.874509804	0.862745098	0.235294118	1.0
0.866666667	0.235294118	0.235294118	1.0
